Split	TweetId	username	mentname	Date	group	party	Admiration	Anger	Disgust	Fear	Interest	Joy	Sadness	Surprise
dev	1016423523756204032	senatorcollins	senbobcasey	2018-07-09	-1	R	False	False	False	False	False	True	False	False
dev	743838561489780736	sentoddyoung	repblumenauer	2016-06-17	-1	R	False	False	False	False	False	False	False	False
dev	1382406545770745858	repboebert	speakerpelosi	2021-04-14	-1	R	False	True	True	False	False	False	False	False
dev	534001754849820672	chrismurphyct	senblumenthal	2014-11-16	1	D	False	False	False	False	True	False	False	False
dev	1382759712635113477	repstephmurphy	mariodb	2021-04-15	-1	D	False	False	False	False	True	False	False	False
dev	1375542141515091969	repmiketurner	repgaramendi	2021-03-26	-1	R	False	False	False	False	False	False	False	False
dev	570984746462916609	repadams	senthomtillis	2015-02-26	-1	D	False	False	False	False	True	False	False	False
dev	1186485376296337409	repspeier	repadamschiff	2019-10-21	1	D	True	False	False	False	False	True	False	False
dev	705434134890586112	repwalberg	repalexmooney	2016-03-03	1	R	False	False	False	False	False	True	False	False
dev	955228378138927111	senatorshaheen	senatorcollins	2018-01-21	-1	D	False	False	False	False	True	True	False	False
dev	1062044997451579392	jimlangevin	senjackreed	2018-11-12	1	D	False	False	False	False	False	True	False	False
dev	955524792853172225	repespaillat	replamalfa	2018-01-22	-1	D	False	True	True	False	False	False	False	False
dev	798277384826920960	gkbutterfield	reprichhudson	2016-11-14	-1	D	True	False	False	False	False	True	False	False
dev	1063639930944008192	senjoniernst	senatorlankford	2018-11-16	1	R	True	False	False	False	True	False	False	False
dev	960199077169324033	repjayapal	speakerryan	2018-02-04	-1	D	False	True	True	False	False	False	False	False
dev	332162308304424961	repeliotengel	repedroyce	2013-05-08	-1	D	False	False	False	False	True	False	False	False
dev	577858878777503745	pattymurray	senatorbaldwin	2015-03-17	1	D	False	False	False	False	True	False	False	False
dev	332204626210349056	repcartwright	speakerboehner	2013-05-08	-1	D	False	True	True	False	False	False	False	False
dev	487229704756527105	repjoebarton	senatorreid	2014-07-10	-1	R	False	True	False	False	False	False	False	False
dev	697194869803130881	chrismurphyct	senorrinhatch	2016-02-09	-1	D	False	False	False	False	False	False	False	False
dev	1321866184430624769	frankpallone	repandykimnj	2020-10-29	1	D	False	False	False	False	True	False	False	False
dev	961283686011416578	kilili_sablan	martinheinrich	2018-02-07	1	D	False	False	False	False	True	False	False	False
dev	794918659965730816	martinheinrich	senjohnhoeven	2016-11-05	-1	D	True	False	False	False	False	True	False	False
dev	1329080317194293250	repriggleman	repdavidtrone	2020-11-18	-1	R	False	False	False	False	False	False	False	False
dev	964379255294500864	lacyclaymo1	speakerryan	2018-02-16	-1	D	False	False	False	False	False	False	False	False
dev	578606570180894720	senmarkey	chuckgrassley	2015-03-19	-1	D	False	False	False	False	True	False	False	False
dev	955548607679270914	repdavidkustoff	senschumer	2018-01-22	-1	R	False	False	False	False	False	True	False	False
dev	799333793882439680	repstefanik	repmarkpocan	2016-11-17	-1	R	False	False	False	False	False	False	False	False
dev	781888963313295360	senatorwicker	senthadcochran	2016-09-30	1	R	False	False	False	False	False	False	False	False
dev	336587944259375105	sencarllevin	senjohnmccain	2013-05-20	-1	D	False	False	False	False	True	False	False	False
dev	1076150023992369152	sentedcruz	sendougjones	2018-12-21	-1	R	False	False	False	False	False	False	False	False
dev	491617937430556674	repkinzinger	jim_moran	2014-07-22	-1	R	False	False	False	False	True	False	False	False
dev	771092276273553408	senfeinstein	senatorboxer	2016-08-31	1	D	False	False	False	False	True	False	False	False
dev	342287105701056512	reptomrice	repmullin	2013-06-05	1	R	False	False	False	False	True	False	False	False
dev	701615504285302784	sendavidperdue	repjohnlewis	2016-02-21	-1	R	False	False	False	False	False	True	False	False
dev	959105457649541121	reptedbudd	repadams	2018-02-01	-1	R	False	False	False	False	False	False	False	False
dev	571027346125418499	senatorreid	senjohnmccain	2015-02-26	-1	D	False	False	False	False	False	True	False	False
dev	573922386078212097	repleezeldin	sentedcruz	2015-03-06	1	R	False	False	False	False	True	False	False	False
test	344194657753890817	repkevinbrady	gopleader	2013-06-10	1	R	False	False	False	False	True	False	False	False
test	650770630657343489	repmckinley	peterwelch	2015-10-04	-1	R	False	False	False	False	True	False	False	False
test	651165949916155905	senatordurbin	chuckgrassley	2015-10-05	-1	D	False	False	False	False	False	False	False	False
test	745741976864055297	repdankildee	speakerryan	2016-06-22	-1	D	False	True	True	False	False	False	False	False
test	339411299849076736	cbrangel	congressmangt	2013-05-28	-1	D	False	False	False	False	True	False	False	False
test	793202599432450050	frankpallone	repdonaldpayne	2016-10-31	1	D	False	False	False	False	False	False	False	False
test	864828158599680000	repdianeblack	senthomtillis	2017-05-17	1	R	False	False	False	False	False	False	True	False
test	1214221704580481024	greschenthaler	repbrianfitz	2020-01-06	1	R	False	False	False	False	False	False	True	False
test	864572413219962880	repdankildee	repdwightevans	2017-05-16	1	D	False	False	False	False	False	True	False	False
test	1219017827555971076	repderekkilmer	rephoulahan	2020-01-19	1	D	True	False	False	False	True	False	False	False
test	743855116583866369	chrismurphyct	sensherrodbrown	2016-06-17	1	D	False	False	False	False	False	True	False	False
test	1292171049539383298	senronjohnson	senblumenthal	2020-08-08	-1	R	False	True	True	False	False	False	False	False
test	697509790256340995	repdankildee	repfredupton	2016-02-10	-1	D	False	False	False	False	True	False	False	False
test	786325578362290176	repricklarsen	pattymurray	2016-10-12	1	D	False	False	False	False	False	True	False	False
test	745293732350730244	repjoecourtney	speakerryan	2016-06-21	-1	D	False	True	True	False	False	False	False	False
test	1222663873209294850	repdavejoyce	gopleader	2020-01-29	1	R	False	False	False	False	True	False	False	False
test	390173884013498368	reppaultonko	speakerboehner	2013-10-15	-1	D	False	True	False	False	False	False	False	False
test	390514193310289920	marshablackburn	desjarlaistn04	2013-10-16	1	R	True	False	False	False	False	False	False	False
test	1373674532549066756	rephorsford	ronwyden	2021-03-21	1	D	False	False	False	False	True	False	False	False
test	858289772065726464	senatorsinema	repmobrooks	2017-04-29	-1	D	False	False	False	False	False	True	False	False
test	745702311872307200	repbonamici	senatorbaldwin	2016-06-22	1	D	False	False	False	False	False	True	False	False
test	1311809228697460738	repmeuser	repdavidtrone	2020-10-01	-1	R	False	False	False	False	False	False	False	False
test	302893110659260420	frankpallone	speakerboehner	2013-02-16	-1	D	False	True	False	False	False	False	False	False
test	787384658191196160	robert_aderholt	repandyharrismd	2016-10-15	1	R	True	False	False	False	False	False	False	False
test	745678516860026880	senatorbaldwin	repjohnlewis	2016-06-22	1	D	False	False	False	False	False	True	False	False
test	1311059791192743938	senatorbaldwin	senatordurbin	2020-09-29	1	D	False	False	False	False	True	False	False	False
test	1227746833038004224	repbrianfitz	chriscoons	2020-02-12	-1	R	True	False	False	False	False	True	False	False
test	725400576314449921	repswalwell	speakerryan	2016-04-27	-1	D	False	False	True	False	False	False	False	False
test	337293856649404417	senjohnmccain	grahamblog	2013-05-22	1	R	False	False	False	False	True	False	False	False
test	1222946342345039872	repmaloney	repbarbaralee	2020-01-30	1	D	False	False	False	False	True	False	False	False
test	395576532820692992	senatorkirk	senatordurbin	2013-10-30	-1	R	False	False	False	False	False	False	False	False
test	337281260290469888	speakerboehner	reptommarino	2013-05-22	1	R	False	False	False	False	True	False	False	False
test	1223316314514694144	repmarkgreen	speakerpelosi	2020-01-31	-1	R	False	True	True	False	False	False	False	False
test	1278390663797551104	repdavidrouzer	speakerpelosi	2020-07-01	-1	R	False	True	True	False	False	False	False	False
test	343089895797030912	repdonyoung	john_dingell	2013-06-07	-1	R	True	False	False	False	False	True	False	False
test	738467999036772353	repspeier	speakerryan	2016-06-02	-1	D	False	True	True	False	False	False	False	False
test	412607674635669504	roslehtinen	bradsherman	2013-12-16	-1	R	False	False	False	False	False	False	False	False
test	645281076911312896	senatorsinema	senatortimscott	2015-09-19	-1	D	False	False	False	False	False	True	False	False
test	1304066293235093507	normajtorres	repjerrynadler	2020-09-10	1	D	False	False	False	False	False	False	False	False
test	341562538191896576	sendeanheller	franklautenberg	2013-06-03	-1	R	True	False	False	False	False	False	True	False
test	420641678052315136	repmaloney	repjerrynadler	2014-01-07	1	D	False	False	False	False	True	False	False	False
test	1196523614406955008	repbrownley	repmikelevin	2019-11-18	1	D	False	False	False	False	False	True	False	False
test	1306951233383673857	repkclark	repdavidtrone	2020-09-18	1	D	False	False	False	False	True	False	False	False
test	696719609194549248	repjeffries	repgracemeng	2016-02-08	1	D	False	False	False	False	False	True	False	False
test	1303833743002603520	senatormenendez	senjackreed	2020-09-09	1	D	True	False	False	False	False	False	False	False
test	803609109954232320	repsanfordsc	reptomprice	2016-11-29	1	R	False	False	False	False	False	True	False	False
test	1394457714722590722	repashleyhinson	senjoniernst	2021-05-17	1	R	False	False	False	False	False	False	False	False
test	1194744500951928835	senatorshaheen	chuckgrassley	2019-11-13	-1	D	False	False	False	False	True	False	False	False
test	1395440609666732037	gopleader	repwalberg	2021-05-20	1	R	False	False	False	False	True	False	False	False
test	1396137328201146371	rephagedorn	speakerpelosi	2021-05-22	-1	R	False	True	True	False	False	False	False	False
test	1397242225688518661	repschneider	gopleader	2021-05-25	-1	D	False	False	False	False	False	False	False	False
test	422432726046629888	repswalwell	reppittenger	2014-01-12	-1	D	False	False	False	False	True	True	False	False
test	733706964899909632	repkclark	repwilson	2016-05-20	1	D	True	False	False	False	False	True	False	False
test	1398263081160085506	repbrianfitz	repconorlamb	2021-05-28	-1	R	True	False	False	False	False	False	False	False
test	801788967234506752	senatortimscott	tgowdysc	2016-11-24	1	R	False	False	False	False	False	True	False	False
test	1194990107318726663	repmattgaetz	repadamschiff	2019-11-14	-1	R	False	True	True	False	False	False	False	False
test	1299349027943624705	repjoeneguse	repdeanphillips	2020-08-28	1	D	False	False	False	False	False	True	False	False
test	647469180053274624	repdonbeyer	repbradashford	2015-09-25	1	D	False	False	False	False	False	True	False	False
test	343042397443330048	repmiketurner	speakerboehner	2013-06-07	1	R	False	False	False	False	False	True	False	False
test	725742290216607744	stevescalise	repfrenchhill	2016-04-28	1	R	False	False	False	False	True	False	False	False
test	1384957845792231429	repcawthorn	repmaxinewaters	2021-04-21	-1	R	False	False	True	False	False	False	False	False
test	743303700723052544	senatordurbin	chrismurphyct	2016-06-16	1	D	False	True	True	False	False	False	False	False
test	856900642270584832	repraskin	repcummings	2017-04-25	1	D	False	False	False	False	True	False	False	False
test	401405815057158144	senatorenzi	senatorwicker	2013-11-15	1	R	False	False	False	False	False	False	False	False
test	864897454453477376	senmarkey	maziehirono	2017-05-17	1	D	False	False	False	False	False	False	True	False
test	1300982033477439489	reproybalallard	leaderhoyer	2020-09-01	1	D	False	False	False	False	False	False	False	False
test	343085798092046337	reptierney	john_dingell	2013-06-07	1	D	True	False	False	False	False	True	False	False
test	743204455210950656	repscottpeters	chrismurphyct	2016-06-15	1	D	False	False	False	False	True	False	False	False
test	410457457773654016	senjeffmerkley	sencarllevin	2013-12-10	1	D	False	False	False	False	True	False	False	False
test	804397631480954880	gerryconnolly	repmarkmeadows	2016-12-01	-1	D	False	False	False	False	False	False	False	False
test	402830173063491584	sendeanheller	sengillibrand	2013-11-19	-1	R	False	False	False	False	True	False	False	False
test	867126960450830336	reprutherfordfl	drnealdunnfl2	2017-05-23	1	R	False	False	False	False	False	True	False	False
test	299532510688313344	reptomprice	drphilroe	2013-02-07	1	R	False	False	False	False	False	True	False	False
test	402889093949829120	repscottpeters	jahimes	2013-11-19	1	D	False	False	False	False	False	False	False	False
test	649270562863345664	reploisfrankel	roslehtinen	2015-09-30	-1	D	True	False	False	False	False	True	False	False
test	1388215346906079233	ronwyden	senwarren	2021-04-30	1	D	False	False	False	False	True	False	False	False
test	647518938851577856	repcummings	speakerboehner	2015-09-25	-1	D	True	False	False	False	False	False	False	False
test	1202726142131810304	repjoecourtney	jahimes	2019-12-05	1	D	True	False	False	False	False	False	False	False
test	872182480023040001	repjeffries	speakerryan	2017-06-06	-1	D	False	True	True	False	False	False	False	False
test	1207679673385271297	repespaillat	repdebdingell	2019-12-19	1	D	False	False	False	False	False	True	False	False
test	1369369629840248834	repbillfoster	repbrianfitz	2021-03-09	-1	D	False	False	False	False	True	False	False	False
test	849671094634262529	repgracemeng	repstephmurphy	2017-04-05	1	D	True	False	False	False	False	True	False	False
test	386247371895476224	repfinchertn08	senatorreid	2013-10-04	-1	R	False	True	True	False	False	False	False	False
test	760902333672808448	warrendavidson	senronjohnson	2016-08-03	1	R	False	False	False	False	True	False	False	False
test	1261473177831686151	rephagedorn	speakerpelosi	2020-05-15	-1	R	False	True	True	False	False	False	False	False
test	773293068028145664	senthomtillis	senatorreid	2016-09-06	-1	R	False	True	True	False	False	False	False	False
test	836363573093859328	repraskin	repstephmurphy	2017-02-27	1	D	False	False	False	False	False	True	False	False
test	1261060979342835714	repchiproy	speakerpelosi	2020-05-14	-1	R	False	True	True	False	False	False	False	False
test	1261005836295581696	senatorshaheen	senkevincramer	2020-05-14	-1	D	True	False	False	False	False	False	False	False
test	683775342960455681	repdandonovan	reppeteking	2016-01-03	1	R	False	False	False	False	False	True	False	False
test	1284117925704667138	chriscoons	senatorwicker	2020-07-17	-1	D	False	False	False	False	True	False	False	False
test	1260620506467758086	repjuanvargas	repraulgrijalva	2020-05-13	1	D	False	False	False	False	False	True	False	False
test	819891761157906432	senatorsinema	repthomasmassie	2017-01-13	-1	D	False	False	False	False	False	True	False	False
test	330070900986765313	desjarlaistn04	senatorreid	2013-05-02	-1	R	False	False	True	False	False	False	False	False
test	332160488676929537	askgeorge	speakerboehner	2013-05-08	-1	D	False	True	True	False	False	False	False	False
